_id,name,pos_id
piohope-15mg-tablet-10-s,PIOHOPE 15mg Tablet 10-s,106660
piokind-15mg-tablet-10-s,Piokind 15mg Tablet 10-S,21675
piokind-30mg-tablet-10-s,Piokind 30mg Tablet 10-S,21676
piokind-m-15mg-tablet-10-s,Piokind M 15mg Tablet 10-S,20206
piomed-15mg-tablet-10-s,Piomed 15mg Tablet 10-S,8589
piomed-m-15mg-tablet-10-s,Piomed M 15mg Tablet 10-S,8581
pionorm-15mg-tablet-10-s,Pionorm 15mg Tablet 10-S,2657
pionorm-30mg-tablet-10-s,Pionorm 30mg Tablet 10-S,2698
pioplus-1mg-tablet-15-s,Pioplus 1mg Tablet 15-S,40855
pioplus-2mg-tablet-15-s,Pioplus 2mg Tablet 15-S,40856
pioride-1mg-tablet-10-s,PIORIDE 1mg Tablet 10-s,104554
pioride-2mg-tablet-10-s,PIORIDE 2mg Tablet 10-s,102252
piosys-15mg-tablet-30-s,Piosys 15mg Tablet 30-S,14540
piosys-30mg-tablet-30-s,Piosys 30mg Tablet 30-S,14539
pioz-30mg-tablet-10-s,Pioz 30mg Tablet 10-S,2128
pioz-7-5mg-tablet-10-s,Pioz 7.5mg Tablet 10-S,2063
pioz-mf-15mg-tablet-10-s,Pioz MF 15mg Tablet 10-S,2183
pioz-mf-g1-tablet-10-s,Pioz MF G1 Tablet 10-S,18539
pioz-mf-g2-tablet-10-s,Pioz MF G2 Tablet 10-S,18540
piozar-15-tablet-10-s,PIOZAR 15 Tablet 10-s,2127
pipzo-4-5gm-injection-1-s,Pipzo 4.5gm Injection 1-s,3571
pirapil-1200-tablet-10-s,Pirapil 1200 Tablet 10-S,107502
pirapil-injection-60ml,PIRAPIL Injection 60ml,108770
piritexyl-ls-junior-syrup-60ml,PIRITEXYL LS JUNIOR Syrup 60ml,99051
pixelub-multi-eye-drops-10ml,Pixelub Multi Eye Drops 10ml,104156
placentrex-cream-20gm,Placentrex Cream 20gm,34501
placentrex-gel-20gm,Placentrex Gel 20gm,90153
plakonta-2ml-injection-1-s,PLAKONTA 2ml Injection 1-s,1398
planep-25mg-tablet-15-s,Planep 25mg Tablet 15-S,98067
plus-ointment-10gm,PLUS Ointment 10gm,24422
pluscef-500-tablet-10-s,PLUSCEF 500 Tablet 10-s,99045
polybion-active-new-sugar-free-mango-flavour-syrup-100ml,POLYBION ACTIVE New Sugar Free Mango Flavour Syrup 100ml,107410
polybion-active-sugar-free-mango-flavour-syrup-250ml,POLYBION ACTIVE Sugar Free Mango Flavour Syrup 250ml,107270
polybion-czs-tablet-15-s,Polybion Czs Tablet 15-S,2872
polybion-lc-mango-flavour-syrup-150ml,POLYBION LC MANGO FLAVOUR Syrup 150ml,110584
polyclav-375mg-tablet-6-s,Polyclav 375mg Tablet 6-S,44516
polyclav-625mg-tablet-10-s,Polyclav 625mg Tablet 10-S,44517
polyclav-drops-10ml,Polyclav Drops 10ml,90910
polyclav-ds-dry-syrup-30ml,Polyclav DS Dry Syrup 30ml,44520
powergesic-mr-tablet-10-s,Powergesic MR Tablet 10-S,91085
powergesic-plus-gel-30gm,Powergesic Plus Gel 30gm,17700
powergesic-tablet-10-s,Powergesic Tablet 10-S,91084
pozitiv-15mg-tablet-10-s,Pozitiv 15mg Tablet 10-S,97599
pozitiv-g-1mg-tablet-10-s,Pozitiv G 1mg Tablet 10-S,97601
pp26-forte-tablet-10-s,Pp26 Forte Tablet 10-S,101094
ppg-0-2mg-tablet-30-s,PPG 0.2mg Tablet 30-S,15770
ppg-md-0-3mg-tablet-10-s,PPG MD 0.3mg Tablet 10-S,15769
ppg-met-0-2mg-tablet-10-s,PPG Met 0.2mg Tablet 10-S,15771
ppg-met-0-3mg-tablet-10-s,PPG Met 0.3mg Tablet 10-S,15772
pramipex-0-125mg-tablet-10-s,Pramipex 0.125mg Tablet 10-S,94131
pramipex-0-25mg-tablet-10-s,Pramipex 0.25mg Tablet 10-S,39309
pramipex-0-5mg-tablet-10-s,Pramipex 0.5mg Tablet 10-S,39306
pramipex-1mg-tablet-10-s,Pramipex 1mg Tablet 10-S,94133
pramipex-er-0-375mg-tablet-10-s,Pramipex ER 0.375mg Tablet 10-S,100388
pramipex-er-0-75mg-tablet-10-s,Pramipex ER 0.75mg Tablet 10-S,97530
prandial-m-0-3mg-tablet-10-s,Prandial M 0.3mg Tablet 10-S,51400
prandial-md-0-2mg-tablet-10-s,Prandial MD 0.2mg Tablet 10-S,37900
pratham-500mg-tablet-5-s,Pratham 500mg Tablet 5-S,341
prazopress-xl-2-5mg-tablet-30-s,Prazopress XL 2.5mg Tablet 30-S,14114
prazopress-xl-5mg-tablet-30-s,Prazopress XL 5mg Tablet 30-S,14115
pre-pro-ibs-capsule-10-s,PRE Pro Ibs Capsule 10-S,99391
prebris-mnt-tablet-10-s,PREBRIS MNT Tablet 10-s,109583
prechoice-plus-tablet-10-s,PRECHOICE PLUS Tablet 10-s,99503
prega-news-card-device-1-s,Prega News Card Device 1-s,16583
pregabrit-nt-tablet-15-s,PREGABRIT NT Tablet 15-s,108978
pregamap-nt-tablet-10-s,PREGAMAP NT Tablet 10-s,110528
pregamec-forte-tablet-10-s,PREGAMEC FORTE Tablet 10-s,109981
preganex-capsule-10-s,Preganex Capsule 10-S,101191
pregastar-75mg-capsule-15-s,PREGASTAR 75mg Capsule 15-s,25726
pregastar-plus-capsule-15-s,PREGASTAR PLUS Capsule 15-s,25780
pregeb-nt-tablet-10-s,PREGEB NT Tablet 10-s,107117
pregnacare-tablet-10-s,Pregnacare Tablet 10-S,91697
pregnidoxin-plus-tablet-30-s,PREGNIDOXIN PLUS Tablet 30-s,109072
prenatal-tablet-10-s,PRENATAL Tablet 10-s,102716
preservgest-200-capsule-15-s,PRESERVGEST 200 Capsule 15-s,109858
preservgest-sr-300-tablet-15-s,PRESERVGEST SR 300 Tablet 15-s,109857
presidio-tablet-10-s,PRESIDIO Tablet 10-s,107191
pressclav-228-5-dry-syrup-30ml,Pressclav 228.5 Dry Syrup 30ml,6136
pressclav-625-tablet-10-s,PRESSCLAV 625 Tablet 10-s,6135
prestiflam-mr-tablet-10-s,PRESTIFLAM MR Tablet 10-s,8601
prestiq-50mg-tablet-10-s,Prestiq 50mg Tablet 10-S,91942
prichek-1mg-tablet-10-s,Prichek 1mg Tablet 10-S,94074
primodil-2-5mg-tablet-10-s,Primodil 2.5mg Tablet 10-S,7818
primodil-5mg-tablet-10-s,Primodil 5mg Tablet 10-S,7813
primodil-at-tablet-10-s,Primodil AT Tablet 10-S,7817
princical-tablet-10-s,Princical Tablet 10-S,44420
prixain-82-5-tablet-15-s,PRIXAIN 82.5 Tablet 15-s,108809
prixain-gel-30gm,PRIXAIN Gel 30gm,109798
proanagen-tablet-10-s,Proanagen Tablet 10-S,30227
prolife-tablet-15-s,PROLIFE Tablet 15-s,105812
prolomet-am-25mg-tablet-10-s,Prolomet AM 25mg Tablet 10-S,1082
prolomet-am-50mg-tablet-10-s,Prolomet AM 50mg Tablet 10-S,1083
prolomet-r-25mg-tablet-10-s,Prolomet R 25mg Tablet 10-S,1084
prolomet-r-50mg-tablet-10-s,Prolomet R 50mg Tablet 10-S,1085
prolomet-xl-12-5mg-tablet-10-s,Prolomet XL 12.5mg Tablet 10-S,5484
prolomet-xl-25mg-tablet-10-s,Prolomet XL 25mg Tablet 10-S,5486
prolomet-xl-50mg-tablet-10-s,Prolomet XL 50mg Tablet 10-S,5487
prominad-100mg-tablet-10-s,Prominad 100mg Tablet 10-S,100122
propanz-40mg-tablet-10-s,Propanz 40mg Tablet 10-S,41512
propanz-d-capsule-10-s,Propanz D Capsule 10-S,41513
propysalic-soap-100gm,PROPYSALIC Soap 100gm,103910
prosure-orange-flavour-powder-400gm,Prosure Orange Flavour Powder 400gm,1568
protera-d-capsule-15-s,Protera D Capsule 15-S,98509
protera-l-capsule-10-s,Protera L Capsule 10-S,98510
prothiaden-50mg-tablet-15-s,Prothiaden 50mg Tablet 15-S,91743
prothiaden-75mg-tablet-15-s,Prothiaden 75mg Tablet 15-S,93786
protinules-chocolate-powder-200gm,Protinules Chocolate Powder 200gm,98539
protochek-40mg-tablet-10-s,Protochek 40mg Tablet 10-S,6232
protol-25-tl-tablet-10-s,Protol 25 TL Tablet 10-S,95925
protol-am-tablet-10-s,Protol AM Tablet 10-S,30464
protol-xl-25mg-tablet-10-s,Protol XL 25mg Tablet 10-S,30466
protol-xl-50mg-tablet-10-s,Protol XL 50mg Tablet 10-S,30463
protopan-20mg-tablet-10-s,Protopan 20mg Tablet 10-S,92928
prototal-whey-powder-200gm,Prototal Whey Powder 200gm,49108
providine-am+-ointment-15gm,PROVIDINE AM+ Ointment 15gm,107388
proxicep-200mg-tablet-10-s,Proxicep 200mg Tablet 10-S,43008
proxym-er-200mg-tablet-10-s,Proxym ER 200mg Tablet 10-S,101242
proxym-er-300mg-tablet-10-s,Proxym ER 300mg Tablet 10-S,100696
proxym-xt-tablet-10-s,PROXYM XT Tablet 10-s,7199
prucros-40mg-tablet-10-s,PRUCROS 40mg Tablet 10-s,109694
pufer-tablet-10-s,PUFER Tablet 10-s,108092
pulmo-plus-strawberry-flavour-powder-200gm,PULMO PLUS STRAWBERRY FLAVOUR Powder 200gm,94199
pulmocef-250mg-tablet-10-s,Pulmocef 250mg Tablet 10-S,2737
pulmocef-500mg-tablet-10-s,Pulmocef 500mg Tablet 10-S,2748
pulmocef-cv-500mg-tablet-10-s,PULMOCEF CV 500mg Tablet 10-s,98130
pulmopres-tablet-15-s,PULMOPRES Tablet 15-s,102768
pulmoxyl-500mg-capsule-10-s,Pulmoxyl 500mg Capsule 10-S,2670
pure-mct-powder-100gm,Pure Mct Powder 100gm,91729
pyricontin-f-tablet-10-s,Pyricontin F Tablet 10-S,5139
pyricontin-tablet-10-s,Pyricontin Tablet 10-S,5110
pyrigesic-1000-tablet-10-s,Pyrigesic 1000 Tablet 10-S,10712
pyrigesic-mr-tablet-10-s,PYRIGESIC MR Tablet 10-s,110089
pyrigesic-sp-tablet-10-s,PYRIGESIC SP Tablet 10-s,110090
pyrimon-df-eye-drops-5ml,PYRIMON DF Eye Drops 5ml,8602
q-gold-capsule-10-s,Q Gold Capsule 10-S,16510
q-gold-m-tablet-10-s,Q GOLD M Tablet 10-s,106564
q-met-500mg-tablet-10-s,Q Met 500mg Tablet 10-S,41124
q-rami-5mg-tablet-10-s,Q RAMI 5mg Tablet 10-s,41026
q-spin-5mg-tablet-10-s,Q Spin 5mg Tablet 10-S,41028
qcard-100mg-capsule-10-s,Qcard 100mg Capsule 10-S,95582
qtern-5-10mg-tablet-14-s,QTERN 5/10mg Tablet 14-s,106502
quicnac-600-sugar-free-orange-flavour-effervescent-tablet-10-s,QUICNAC 600 SUGAR FREE ORANGE FLAVOUR Effervescent Tablet 10-s,109697
quicnac-ab-tablet-10-s,QUICNAC AB Tablet 10-s,109696
qulanta-tablet-10-s,Qulanta Tablet 10-S,10956
qutipin-25mg-tablet-10-s,Qutipin 25mg Tablet 10-S,14144
r-b-tone-drops-15ml,R B Tone Drops 15ml,103021
r-b-tone-kid-syrup-100ml,R B Tone Kid Syrup 100ml,100307
r-b-tone-rapid-syrup-225ml,R B TONE RAPID Syrup 225ml,106904
r-lip-f-10mg-tablet-10-s,R Lip F 10Mg Tablet 10-s,95742
r-loc-150mg-tablet-30-s,R Loc 150mg Tablet 30-S,5890
r-loc-d-tablet-15-s,R Loc D Tablet 15-S,20095
rabekind-20mg-tablet-15-s,RABEKIND 20mg Tablet 15-s,16427
rabekind-dsr-capsule-10-s,Rabekind DSR Capsule 10-S,16440
rabeloc-20mg-tablet-10-s,Rabeloc 20mg Tablet 10-S,5905
rabeloc-plus-capsule-10-s,Rabeloc Plus Capsule 10-S,45006
rabeloc-rd-40-capsule-10-s,RABELOC RD 40 Capsule 10-s,103974
rabeloc-rd-capsule-10-s,Rabeloc RD Capsule 10-S,5969
rabemac-20mg-tablet-10-s,Rabemac 20mg Tablet 10-S,2321
rabemac-dsr-capsule-15-s,RABEMAC DSR Capsule 15-s,2369
rabemac-mps-sugar-free-suspension-200ml,RABEMAC MPS Sugar Free Suspension 200ml,107380
raben-dsr-capsule-10-s,RABEN DSR Capsule 10-s,105941
rabepride-d-capsule-10-s,Rabepride D Capsule 10-S,18269
rabesec-20mg-tablet-10-s,Rabesec 20mg Tablet 10-S,110036
rabesec-dsr-capsule-10-s,Rabesec DSR Capsule 10-S,110026
rabestat-20-tablet-10-s,RABESTAT 20 Tablet 10-s,100254
rabestat-dsr-capsule-10-s,RABESTAT DSR Capsule 10-s,102804
rabezox-d-capsule-10-s,Rabezox D Capsule 10-S,100951
rabicer-d-tablet-10-s,RABICER D Tablet 10-s,107321
rabicer-dsr-capsule-10-s,Rabicer DSR Capsule 10-S,109888
rabicip-20mg-tablet-15-s,Rabicip 20mg Tablet 15-S,1775
rabicip-d-capsule-15-s,Rabicip D Capsule 15-S,17359
rabicip-l-capsule-10-s,Rabicip L Capsule 10-S,91987
rabifast-dsr-capsule-15-s,Rabifast DSR Capsule 15-S,46126
rabitop-20mg-tablet-10-s,Rabitop 20mg Tablet 10-S,34015
rabitop-d-sr-capsule-10-s,RABITOP D SR Capsule 10-s,7387
rabium-20mg-tablet-15-s,Rabium 20mg Tablet 15-S,9740
rabium-dsr-capsule-15-s,Rabium DSR Capsule 15-S,9789
rablet-20mg-tablet-15-s,Rablet 20mg Tablet 15-S,3957
rablet-it-capsule-10-s,Rablet IT Capsule 10-S,3936
rablet-l-40-capsule-10-s,RABLET L 40 Capsule 10-s,99649
rabonik-20mg-tablet-15-s,Rabonik 20mg Tablet 15-S,30440
rabonik-40mg-tablet-10-s,Rabonik 40mg Tablet 10-S,12312
rabonik-dsr-20mg-capsule-15-s,Rabonik DSR 20mg Capsule 15-S,13934
rabonik-dsr-40mg-capsule-10-s,Rabonik DSR 40mg Capsule 10-S,30441
rabriton-dsr-capsule-10-s,Rabriton DSR Capsule 10-S,96068
raceclo-capsule-10-s,Raceclo Capsule 10-S,95144
raciper-40mg-tablet-15-s,Raciper 40mg Tablet 15-S,447
raciper-plus-capsule-10-s,Raciper Plus Capsule 10-S,98249
rafron-dsr-capsule-10-s,Rafron DSR Capsule 10-S,107035
rafron-l-25-capsule-10-s,Rafron L 25 Capsule 10-S,107036
rafron-total-tablet-10-s,RAFRON TOTAL Tablet 10-s,110614
ramcor-1-25mg-capsule-10-s,Ramcor 1.25mg Capsule 10-S,34031
ramcor-2-5mg-capsule-10-s,Ramcor 2.5mg Capsule 10-S,8536
ramcor-5mg-capsule-10-s,Ramcor 5mg Capsule 10-S,8533
ramihart-2-5mg-capsule-10-s,Ramihart 2.5mg Capsule 10-S,20293
ramihart-5mg-capsule-10-s,Ramihart 5mg Capsule 10-S,20294
ramilace-2-5mg-tablet-10-s,Ramilace 2.5mg Tablet 10-S,105410
ramilace-5mg-tablet-10-s,Ramilace 5mg Tablet 10-S,105411
ramisave-2-5mg-capsule-10-s,Ramisave 2.5mg Capsule 10-S,30415
ramisave-5mg-capsule-10-s,Ramisave 5mg Capsule 10-S,30416
ramistar-1-25mg-tablet-15-s,Ramistar 1.25mg Tablet 15-S,3977
ramistar-10mg-tablet-15-s,Ramistar 10mg Tablet 15-S,3981
ramistar-2-5mg-tablet-15-s,Ramistar 2.5mg Tablet 15-S,3967
ramistar-5mg-tablet-15-s,Ramistar 5mg Tablet 15-S,3968
ramistar-am-2-5mg-tablet-15-s,RAMISTAR AM 2.5mg Tablet 15-s,3977
ramistar-h-2-5mg-tablet-15-s,Ramistar H 2.5mg Tablet 15-S,4053
ramistar-h-5mg-tablet-15-s,Ramistar H 5mg Tablet 15-S,3963
ramistar-m-xl-25mg-tablet-10-s,Ramistar M XL 25mg Tablet 10-S,98671
ramitorva-capsule-10-s,Ramitorva Capsule 10-S,5651
ranci-t-10mg-tablet-10-s,Ranci T 10mg Tablet 10-S,98544
rancil-10mg-tablet-10-s,Rancil 10mg Tablet 10-S,99151
rancil-5mg-tablet-10-s,Rancil 5mg Tablet 10-S,99150
ranidom-mps-cardamom-flavour-sugar-free-suspension-170ml,Ranidom MPS Cardamom Flavour Sugar Free Suspension 170ml,101908
ranidom-o-sugar-free-orange-flavour-suspension-200ml,RANIDOM O SUGAR FREE ORANGE FLAVOUR Suspension 200ml,16446
ranidom-o-tablet-10-s,Ranidom O Tablet 10-S,16445
ranitin-150-tablet-40-s,RANITIN 150 Tablet 40-s,2217
ranitin-300-tablet-20-s,RANITIN 300 Tablet 20-s,2209
rantac-150mg-tablet-30-s,Rantac 150mg Tablet 30-S,8223
rantac-300mg-tablet-30-s,RANTAC 300mg Tablet 30-s,8229
rantac-dom-tablet-20-s,RANTAC DOM Tablet 20-s,8246
rantac-mps-la-mint-flavour-sugar-free-suspension-170ml,Rantac MPS LA Mint Flavour Sugar Free Suspension 170ml,90844
rantac-mps-sugar-free-elaichi-taste-suspension-170ml,Rantac MPS Sugar Free Elaichi Taste Suspension 170ml,8700
rantac-od-300mg-tablet-10-s,Rantac OD 300mg Tablet 10-S,96322
rantac-r-20-tablet-10-s,RANTAC R 20 Tablet 10-s,107635
rantac-rd-30-20mg-capsule-10-s,RANTAC RD 30/20mg Capsule 10-s,107636
rapeed-d-capsule-10-s,Rapeed D Capsule 10-S,93403
rapeed-l-+-capsule-10-s,RAPEED L + Capsule 10-s,93404
rapiclav-375-tablet-10-s,Rapiclav 375 Tablet 10-S,100266
rapiclav-dry-syrup-30ml,Rapiclav Dry Syrup 30ml,100268
rapilif-8-tablet-15-s,RAPILIF 8 Tablet 15-s,91205
rariset-capsule-10-s,RARISET Capsule 10-s,105852
rasalect-0-5mg-tablet-10-s,Rasalect 0.5mg Tablet 10-S,91272
rasalect-1mg-tablet-10-s,Rasalect 1mg Tablet 10-S,14696
razel-cv-10-75mg-capsule-10-s,Razel CV 10/75mg Capsule 10-S,99154
razel-cv-20-75mg-capsule-10-s,Razel CV 20/75mg Capsule 10-S,99155
razo-10mg-tablet-10-s,Razo 10mg Tablet 10-S,97959
razo-20mg-tablet-15-s,Razo 20mg Tablet 15-S,2532
razo-d-capsule-15-s,Razo D Capsule 15-S,2538
rcifax-400mg-tablet-10-s,Rcifax 400mg Tablet 10-S,100596
rcifax-suspension-60ml,Rcifax Suspension 60ml,99652
rclonac-tablet-10-s,Rclonac Tablet 10-S,100617
reactin-50mg-tablet-10-s,Reactin 50mg Tablet 10-S,101456
rebless-2-5-tablet-10-s,REBLESS 2.5 Tablet 10-s,108165
recharje-plus-capsule-10-s,Recharje Plus Capsule 10-S,10910
reclide-40mg-tablet-15-s,Reclide 40mg Tablet 15-S,2417
reclide-80mg-tablet-15-s,Reclide 80mg Tablet 15-S,2482
reclide-mr-60mg-tablet-10-s,Reclide MR 60mg Tablet 10-S,2487
reclide-xr-120-tablet-15-s,RECLIDE XR 120 Tablet 15-s,109953
reclide-xr-60-tablet-15-s,RECLIDE XR 60 Tablet 15-s,96738
reclide-xr-90-tablet-15-s,RECLIDE XR 90 Tablet 15-s,109954
reclimet-od-30mg-tablet-15-s,Reclimet OD 30mg Tablet 15-S,97978
reclimet-tablet-15-s,Reclimet Tablet 15-S,2483
reclimet-xr-tablet-14-s,Reclimet XR Tablet 14-S,96739
recofast-plus-new-tablet-10-s,RECOFAST PLUS NEW Tablet 10-s,11003
recount-tablet-10-s,Recount Tablet 10-S,95254
recovit-np-tablet-10-s,Recovit NP Tablet 10-S,103678
redermin-capsule-10-s,REDERMIN Capsule 10-s,5021
redrim+-capsule-10-s,REDRIM+ Capsule 10-s,106562
redulid-hb-capsule-10-s,REDULID HB Capsule 10-s,106131
refzil-o-250mg-tablet-10-s,Refzil O 250mg Tablet 10-S,620
refzil-o-500mg-tablet-6-s,Refzil O 500mg Tablet 6-S,651
reheptin-tablet-10-s,Reheptin Tablet 10-S,94418
rejoint-t-new-capsule-15-s,Rejoint T New Capsule 15-S,103999
rejoint-uc-+-tablet-10-s,REJOINT UC + Tablet 10-s,98750
rejuhair-shampoo-200ml,REJUHAIR Shampoo 200ml,104852
rejuhair-tablet-10-s,Rejuhair Tablet 10-S,100236
rejuminz-4g-softgel-10-s,REJUMINZ 4G Softgel 10-s,96113
rejuminz-syrup-150ml,Rejuminz Syrup 150ml,95255
rejunuron-active-capsule-10-s,Rejunuron Active Capsule 10-S,101158
rejunuron-active-injection-2ml,Rejunuron Active Injection 2ml,101159
rejunuron-capsule-30-s,Rejunuron Capsule 30-S,11500
rejunuron-od-capsule-10-s,Rejunuron OD Capsule 10-S,11538
rejunuron-ointment-30gm,REJUNURON Ointment 30gm,104757
rejunuron-plus-injection-2ml,Rejunuron Plus Injection 2ml,11555
rekool-20mg-tablet-15-s,Rekool 20mg Tablet 15-S,4159
rekool-40mg-tablet-15-s,Rekool 40mg Tablet 15-S,93658
rekool-it-capsule-15-s,Rekool IT Capsule 15-S,104917
rekool-l-25-tablet-15-s,Rekool L 25 Tablet 15-S,97822
relac-b-capsule-10-s,Relac B Capsule 10-S,18226
relac-tablet-10-s,Relac Tablet 10-S,18225
relaxyl-gel-20gm,Relaxyl Gel 20gm,6311
relaxyl-ointment-30gm,Relaxyl Ointment 30gm,6308
relaxyl-plus-tablet-10-s,Relaxyl Plus Tablet 10-S,6333
reledol-gel-30gm,RELEDOL Gel 30gm,108985
relub-ds-gel-10ml,Relub DS Gel 10ml,95963
relyte-rtu-oral-solution-200ml,RELYTE RTU Oral Solution 200ml,110590
relyte-sachet-4-2gm,RELYTE Sachet 4.2gm,12122
rem-cc-lm-syrup-60ml,REM CC LM Syrup 60ml,14526
remo-100-tablet-15-s,REMO 100 Tablet 15-s,104408
remo-m-1000mg-tablet-10-s,REMO M 1000mg Tablet 10-s,105501
remo-m-500mg-tablet-10-s,REMO M 500mg Tablet 10-s,105225
remo-mv-500-tablet-10-s,REMO MV 500 Tablet 10-s,109407
remylin-ax-tablet-10-s,REMYLIN AX Tablet 10-s,106142
renerve-plus-capsule-15-s,Renerve Plus Capsule 15-S,10404
renerve-total-sugar-free-pineapple-flavour-syrup-200ml,RENERVE TOTAL SUGAR FREE PINEAPPLE FLAVOUR Syrup 200ml,108523
renew-ointment-20gm,Renew Ointment 20gm,24453
repace-25mg-tablet-10-s,Repace 25mg Tablet 10-S,5532
repace-50mg-tablet-10-s,Repace 50mg Tablet 10-S,5533
repace-af-tablet-10-s,Repace AF Tablet 10-S,14118
repace-h-tablet-10-s,Repace H Tablet 10-S,5570
repalol-h-tablet-10-s,Repalol H Tablet 10-S,5539
repalol-tablet-10-s,Repalol Tablet 10-S,5509
respilax-capsule-10-s,RESPILAX Capsule 10-s,107575
restasis-ophthalmic-emulsion-30x0-4ml,RESTASIS OPHTHALMIC Emulsion 30X0.4ml,9822
resteclin-250mg-capsule-10-s,Resteclin 250mg Capsule 10-S,6813
resteclin-500mg-capsule-10-s,Resteclin 500mg Capsule 10-S,6837
restfull-tablet-10-s,Restfull Tablet 10-S,108109
resvita-capsule-10-s,Resvita Capsule 10-S,37607
retinox-capsule-10-s,Retinox Capsule 10-S,376
reunion-tablet-10-s,Reunion Tablet 10-S,99974
revas-25mg-tablet-10-s,Revas 25mg Tablet 10-S,598
revas-50mg-tablet-15-s,Revas 50mg Tablet 15-S,599
revas-at-tablet-10-s,Revas AT Tablet 10-S,4199
revas-h-tablet-15-s,Revas H Tablet 15-S,90388
revelol-am-25-2-5mg-tablet-15-s,Revelol AM 25/2.5mg Tablet 15-S,12509
revelol-am-25-5mg-tablet-10-s,Revelol AM 25/5mg Tablet 10-S,8510
revelol-am-50-5-tablet-15-s,REVELOL AM 50/5 Tablet 15-s,12510
revelol-h-25mg-tablet-10-s,Revelol H 25mg Tablet 10-S,31839
revelol-h-50mg-tablet-10-s,Revelol H 50mg Tablet 10-S,31840
revelol-xl-12-5-tablet-15-s,REVELOL XL 12.5 Tablet 15-s,31820
revelol-xl-25-tablet-15-s,REVELOL XL 25 Tablet 15-s,12515
revelol-xl-50-tablet-15-s,REVELOL XL 50 Tablet 15-s,12514
reverage-tablet-10-s,REVERAGE Tablet 10-s,105098
revilus-shampoo-100ml,Revilus Shampoo 100ml,97043
revocon-tablet-10-s,Revocon Tablet 10-S,1172
rexidin-plus-mouth-wash-150ml,Rexidin Plus Mouth Wash 150ml,13412
rexidin-srs-mouth-wash-75ml,REXIDIN SRS Mouth Wash 75ml,109057
rezfuran-100mg-tablet-14-s,Rezfuran 100mg Tablet 14-S,110267
reznew-d-tablet-10-s,REZNEW D Tablet 10-s,104241
reznew-plus-tablet-10-s,REZNEW PLUS Tablet 10-s,104341
riconia-g-capsule-10-s,Riconia G Capsule 10-S,479
riconia-lp-tablet-15-s,Riconia LP Tablet 15-S,16227
ricosprin-15mg-tablet-10-s,RICOSPRIN 15mg Tablet 10-s,108059
ricosprin-2-5mg-tablet-10-s,RICOSPRIN 2.5mg Tablet 10-s,108058
ricosprin-20mg-tablet-10-s,RICOSPRIN 20mg Tablet 10-s,108060
rifagut-400mg-tablet-10-s,Rifagut 400mg Tablet 10-S,778
rifagut-550mg-tablet-10-s,Rifagut 550mg Tablet 10-S,100392
rifagut-tablet-10-s,Rifagut Tablet 10-S,777
rifakem-200mg-tablet-10-s,Rifakem 200mg Tablet 10-S,110125
rifakem-400mg-tablet-10-s,Rifakem 400mg Tablet 10-S,110126
rifaxigress-400mg-tablet-10-s,Rifaxigress 400mg Tablet 10-S,109686
rifaxigyl-400mg-tablet-10-s,Rifaxigyl 400mg Tablet 10-S,108794
rifaximax-100mg-suspension-60ml,Rifaximax 100mg Suspension 60ml,108623
rifigon-200-tablet-10-s,RIFIGON 200 Tablet 10-s,105720
rifigon-400-tablet-10-s,RIFIGON 400 Tablet 10-s,104348
riflect-200mg-tablet-10-s,Riflect 200mg Tablet 10-S,97749
riflux-forte-liquid-200ml,Riflux Forte Liquid 200ml,2402
riflux-fortz-tablet-15-s,Riflux Fortz Tablet 15-S,2428
riomet-duo-1mg-tablet-15-s,Riomet Duo 1mg Tablet 15-S,16222
riomet-od-1000-mg-tablet-15-s,Riomet OD 1000 mg Tablet 15-S,631
riomet-od-500mg-tablet-15-s,Riomet OD 500mg Tablet 15-S,627
riomet-od-850mg-tablet-10-s,Riomet OD 850mg Tablet 10-S,646
ritch-spray-100ml,RITCH Spray 100ml,108032
rite-o-cef-100mg-tablet-10-s,Rite O Cef 100mg Tablet 10-S,47715
rite-o-cef-cv-dry-syrup-30ml,Rite O Cef CV Dry Syrup 30ml,47731
rivaban-10-tablet-14-s,RIVABAN 10 Tablet 14-s,107953
rivaban-2-5-tablet-14-s,RIVABAN 2.5 Tablet 14-s,107951
rivatane-2-5-tablet-10-s,RIVATANE 2.5 Tablet 10-s,107935
rivaxon-10-tablet-7-s,RIVAXON 10 Tablet 7-s,108316
rivaxon-15-tablet-7-s,RIVAXON 15 Tablet 7-s,107960
rivaxon-2-5-tablet-14-s,RIVAXON 2.5 Tablet 14-s,108317
rivela-tint-spf-50-sunscreen-lotion-50ml,Rivela Tint SPF 50 Sunscreen Lotion 50ml,91107
rivolas-10-tablet-15-s,RIVOLAS 10 Tablet 15-s,108276
rivolas-2-5-tablet-10-s,RIVOLAS 2.5 Tablet 10-s,108047
robiflam-sp-tablet-10-s,ROBIFLAM SP Tablet 10-s,110413
roles-20mg-tablet-15-s,Roles 20mg Tablet 15-S,539
roles-d-capsule-10-s,Roles D Capsule 10-S,549
romilast-bl-tablet-10-s,ROMILAST BL Tablet 10-s,109597
romilast-l-5-2-5mg-tablet-10-s,Romilast L 5/2.5mg Tablet 10-S,23056
ropark-0-25mg-tablet-10-s,Ropark 0.25mg Tablet 10-S,5584
ropark-0-5mg-tablet-10-s,Ropark 0.5mg Tablet 10-S,5582
